고유 ID,주문 번호,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,지역,제품 코드,제품 대분류,제품 중분류,제품명,매출,수량,할인율,수익
3749,IN-2012-29963,2013-01-06,2013-01-10,표준 배송,BH-11710,하태오,소비자,금산군,충청남도,대한민국,충청,OFF-FA-10000549,사무용품,파스너,"Advantus Staples, Metal",41550.516,7,0.47,-27636.084
3753,IN-2012-60917,2013-02-11,2013-02-15,표준 배송,SP-20860,손소유,기업 고객,철원군,강원도,대한민국,강원,OFF-BI-10001659,사무용품,바인더,"Cardinal Index Tab, Clear",22215.6,3,0,3947.4
3774,ID-2012-57326,2013-09-02,2013-09-05,특급 배송,BO-11425,노현재,소비자,성북구,서울특별시,대한민국,수도권,OFF-SU-10001308,사무용품,일반 사무용품,"Fiskars Trimmer, Serrated",65637,3,0.45,-33415.2
3775,IN-2012-16985,2013-10-04,2013-10-09,표준 배송,FP-14320,임순철,소비자,함양군,경상남도,대한민국,영남,OFF-BI-10001067,사무용품,바인더,"Avery Binder, Recycled",48690.72,4,0.1,6952.32
3776,IN-2012-16985,2013-10-04,2013-10-09,표준 배송,FP-14320,임순철,소비자,함양군,경상남도,대한민국,영남,TEC-PH-10003772,사무기기,전화기,"Cisco Headset, Cordless",83804.22,1,0.1,13026.42
3777,IN-2012-16985,2013-10-04,2013-10-09,표준 배송,FP-14320,임순철,소비자,함양군,경상남도,대한민국,영남,FUR-BO-10001471,가구,책장,"Sauder Classic Bookcase, Metal",1598972.4,4,0.1,675097.2
3778,IN-2012-76107,2013-01-06,2013-01-10,표준 배송,KM-16660,원지혜,소비자,시흥시,경기도,대한민국,수도권,OFF-EN-10002166,사무용품,봉투,"Cameo Manila Envelope, with clear poly window",31150.8,1,0,13372.2
3782,IN-2012-40512,2013-02-07,2013-02-14,표준 배송,LT-17110,노홍익,소비자,제주시,제주특별자치도,대한민국,호남,TEC-PH-10002443,사무기기,전화기,"Cisco Signal Booster, with Caller ID",257078.556,2,0.17,6158.556
3785,IN-2012-42570,2013-03-31,2013-04-03,특급 배송,MH-17785,최춘화,기업 고객,동구,대전광역시,대한민국,충청,OFF-EN-10004590,사무용품,봉투,"Ames Peel and Seal, with clear poly window",45349.2,2,0,11750.4
3790,IN-2012-46805,2013-09-20,2013-09-23,특급 배송,TC-21535,구대호,홈 오피스,양천구,서울특별시,대한민국,수도권,OFF-PA-10003350,사무용품,종이,"Eaton Message Books, 8.5 x 11",22692.96,1,0.1,7056.36
3791,IN-2012-46805,2013-09-20,2013-09-23,특급 배송,TC-21535,구대호,홈 오피스,양천구,서울특별시,대한민국,수도권,OFF-AR-10004485,사무용품,필기구,"Sanford Pens, Water Color",13109.04,1,0.1,5826.24
3801,IN-2012-10265,2013-08-10,2013-08-12,빠른 배송,KH-16330,서주철,기업 고객,북구,울산광역시,대한민국,영남,TEC-CO-10001472,사무기기,복사기,"Sharp Copy Machine, Laser",975283.2,4,0,477849.6
3819,ID-2012-59293,2013-11-05,2013-11-07,빠른 배송,JD-16015,서민경,소비자,구로구,서울특별시,대한민국,수도권,TEC-AC-10001639,사무기기,악세사리,"Belkin Flash Drive, Erganomic",66899.25,3,0.45,-32887.35
3820,ID-2012-59293,2013-11-05,2013-11-07,빠른 배송,JD-16015,서민경,소비자,구로구,서울특별시,대한민국,수도권,FUR-CH-10004312,가구,의자,"Hon Bag Chairs, Set of Two",253827,7,0.25,-3427.2
3821,ID-2012-59293,2013-11-05,2013-11-07,빠른 배송,JD-16015,서민경,소비자,구로구,서울특별시,대한민국,수도권,FUR-TA-10003003,가구,탁자,"Lesro Wood Table, Rectangular",1067175,5,0.55,-996030
3844,IN-2012-17202,2013-05-03,2013-05-08,표준 배송,VD-21670,진라연,소비자,군포시,경기도,대한민국,수도권,OFF-LA-10000635,사무용품,라벨,"Harbour Creations Shipping Labels, 5000 Label Set",50161.05,5,0.17,13900.05
3845,IN-2012-17202,2013-05-03,2013-05-08,표준 배송,VD-21670,진라연,소비자,군포시,경기도,대한민국,수도권,OFF-FA-10002015,사무용품,파스너,"Stockwell Push Pins, 12 Pack",23366.16,2,0.17,-1175.04
3846,IN-2012-17202,2013-05-03,2013-05-08,표준 배송,VD-21670,진라연,소비자,군포시,경기도,대한민국,수도권,FUR-CH-10003965,가구,의자,"Hon Rocking Chair, Red",486298.26,5,0.27,79930.26
3854,IN-2012-68729,2013-06-23,2013-06-25,빠른 배송,SG-20605,노현선,소비자,남원시,전라북도,대한민국,호남,FUR-BO-10001216,가구,책장,"Sauder 3-Shelf Cabinet, Mobile",517752,3,0,207100.8
3880,IN-2012-38307,2013-12-08,2013-12-12,표준 배송,SE-20110,차혜민,소비자,동래구,부산광역시,대한민국,영남,OFF-BI-10000305,사무용품,바인더,"Wilson Jones Index Tab, Durable",16218,2,0,2876.4
3900,ID-2012-22935,2013-10-11,2013-10-16,표준 배송,DJ-13630,심소연,소비자,경주시,경상북도,대한민국,영남,OFF-SU-10000997,사무용품,일반 사무용품,"Fiskars Shears, Easy Grip",251226,5,0,52632
3903,IN-2012-54190,2013-11-19,2013-11-26,표준 배송,SF-20200,문제원,소비자,화성시,경기도,대한민국,수도권,OFF-PA-10000383,사무용품,종이,"Green Bar Note Cards, Premium",63648,2,0,3182.4
3904,IN-2012-54190,2013-11-19,2013-11-26,표준 배송,SF-20200,문제원,소비자,화성시,경기도,대한민국,수도권,FUR-TA-10001113,가구,탁자,"Barricks Training Table, Fully Assembled",1141578.9,5,0.3,260910.9
3906,IN-2012-61176,2013-11-24,2013-11-26,빠른 배송,SC-20770,최재현,기업 고객,달서구,대구광역시,대한민국,영남,OFF-EN-10000383,사무용품,봉투,"Ames Clasp Envelope, Recycled",30600,5,0,6426
3916,IN-2012-25259,2013-12-11,2013-12-13,특급 배송,CG-12040,안인경,홈 오피스,무주군,전라북도,대한민국,호남,TEC-AC-10000639,사무기기,악세사리,"Belkin Router, Bluetooth",791775,3,0,229591.8
3918,ID-2012-57718,2013-06-30,2013-07-04,표준 배송,RR-19525,구다현,기업 고객,고성군,강원도,대한민국,강원,TEC-AC-10000483,사무기기,악세사리,"SanDisk Memory Card, Bluetooth",412769.52,4,0.1,-32154.48
3919,ID-2012-57718,2013-06-30,2013-07-04,표준 배송,RR-19525,구다현,기업 고객,고성군,강원도,대한민국,강원,OFF-ST-10001824,사무용품,수납용품,"Rogers Box, Single Width",44064,2,0.1,-1958.4
3920,ID-2012-57718,2013-06-30,2013-07-04,표준 배송,RR-19525,구다현,기업 고객,고성군,강원도,대한민국,강원,TEC-PH-10000922,사무기기,전화기,"Nokia Headset, with Caller ID",469804.86,7,0.1,135652.86
3949,IN-2012-66734,2013-11-27,2013-12-02,빠른 배송,LE-16810,손영아,소비자,수영구,부산광역시,대한민국,영남,OFF-AR-10000539,사무용품,필기구,"Boston Markers, Easy-Erase",54345.6,2,0,3794.4
3953,ID-2012-31818,2013-07-29,2013-08-02,표준 배송,HG-14845,신지애,소비자,강남구,서울특별시,대한민국,수도권,OFF-EN-10003000,사무용품,봉투,"Cameo Mailers, Recycled",188496,5,0,75276
3954,ID-2012-31818,2013-07-29,2013-08-02,표준 배송,HG-14845,신지애,소비자,강남구,서울특별시,대한민국,수도권,TEC-PH-10003488,사무기기,전화기,"Nokia Signal Booster, VoIP",278643.6,2,0,47368.8
3964,ID-2012-28395,2013-03-31,2013-04-06,표준 배송,BF-11080,허혁,소비자,서구,광주광역시,대한민국,호남,OFF-SU-10004236,사무용품,일반 사무용품,"Stiletto Letter Opener, Steel",67791.24,5,0.47,-18041.76
3965,ID-2012-28395,2013-03-31,2013-04-06,표준 배송,BF-11080,허혁,소비자,서구,광주광역시,대한민국,호남,OFF-FA-10002241,사무용품,파스너,"Stockwell Clamps, Bulk Pack",30554.712,3,0.47,-7542.288
3972,IN-2012-12554,2013-12-31,2014-01-07,표준 배송,YC-21895,전수호,기업 고객,동대문구,서울특별시,대한민국,수도권,OFF-ST-10003203,사무용품,수납용품,"Eldon Lockers, Wire Frame",803678.4,4,0,345535.2
3973,IN-2012-12554,2013-12-31,2014-01-07,표준 배송,YC-21895,전수호,기업 고객,동대문구,서울특별시,대한민국,수도권,FUR-BO-10001874,가구,책장,"Sauder Corner Shelving, Pine",758115,5,0,136323
3979,IN-2012-42542,2013-10-27,2013-10-31,빠른 배송,CD-11920,주유화,소비자,남구,광주광역시,대한민국,호남,OFF-BI-10000089,사무용품,바인더,"Wilson Jones 3-Hole Punch, Recycled",49158.9,2,0.15,19660.5
3991,IN-2012-22802,2013-06-03,2013-06-07,표준 배송,KH-16360,남한빛,소비자,안성시,경기도,대한민국,수도권,FUR-BO-10003706,가구,책장,"Sauder Stackable Bookrack, Pine",421662.186,3,0.07,185827.986
4034,ID-2012-48401,2013-08-07,2013-08-11,표준 배송,JG-15160,민보람,소비자,영암군,전라남도,대한민국,호남,OFF-BI-10001200,사무용품,바인더,"Avery Binder, Durable",12484.8,1,0.15,-1193.4
4096,IN-2012-51523,2013-12-10,2013-12-16,표준 배송,HF-14995,남석주,소비자,성남시,경기도,대한민국,수도권,FUR-BO-10002510,가구,책장,"Bush 3-Shelf Cabinet, Mobile",276782.508,2,0.07,17845.308
4097,IN-2012-70171,2013-04-15,2013-04-18,특급 배송,MG-17875,김주경,홈 오피스,영암군,전라남도,대한민국,호남,OFF-BI-10000340,사무용품,바인더,"Avery Binding Machine, Clear",177357.6,4,0.1,0
4100,ID-2012-24160,2013-12-30,2014-01-02,빠른 배송,SB-20170,김자현,소비자,중구,대전광역시,대한민국,충청,TEC-PH-10002601,사무기기,전화기,"Motorola Smart Phone, Cordless",590072.04,1,0.1,-39339.36
4101,ID-2012-24160,2013-12-30,2014-01-02,빠른 배송,SB-20170,김자현,소비자,중구,대전광역시,대한민국,충청,FUR-BO-10002308,가구,책장,"Safco Floating Shelf Set, Metal",360223.2,2,0.1,40024.8
4149,IN-2012-62506,2013-11-10,2013-11-12,빠른 배송,SZ-20035,백혜슬,홈 오피스,동래구,부산광역시,대한민국,영남,TEC-CO-10002526,사무기기,복사기,"Sharp Wireless Fax, Digital",3264040.8,9,0,1207629
4158,ID-2012-20604,2013-06-04,2013-06-05,특급 배송,RF-19345,신윤진,기업 고객,구로구,서울특별시,대한민국,수도권,FUR-TA-10001494,가구,탁자,"Lesro Wood Table, Adjustable Height",1005926.04,3,0.3,-416790.36
4159,ID-2012-20604,2013-06-04,2013-06-05,특급 배송,RF-19345,신윤진,기업 고객,구로구,서울특별시,대한민국,수도권,OFF-FA-10004813,사무용품,파스너,"Stockwell Rubber Bands, Bulk Pack",50581.8,3,0,12576.6
4160,ID-2012-20604,2013-06-04,2013-06-05,특급 배송,RF-19345,신윤진,기업 고객,구로구,서울특별시,대한민국,수도권,OFF-SU-10004872,사무용품,일반 사무용품,"Elite Letter Opener, Easy Grip",88495.2,3,0,22950
4161,ID-2012-20604,2013-06-04,2013-06-05,특급 배송,RF-19345,신윤진,기업 고객,구로구,서울특별시,대한민국,수도권,FUR-BO-10001216,가구,책장,"Sauder 3-Shelf Cabinet, Mobile",1380672,8,0,552268.8
4181,ID-2012-23593,2013-10-27,2013-11-02,표준 배송,KN-16390,한민철,기업 고객,남구,울산광역시,대한민국,영남,OFF-SU-10003473,사무용품,일반 사무용품,"Elite Trimmer, Steel",111012.21,5,0.47,-14753.79
4182,ID-2012-23593,2013-10-27,2013-11-02,표준 배송,KN-16390,한민철,기업 고객,남구,울산광역시,대한민국,영남,TEC-CO-10003342,사무기기,복사기,"Canon Fax Machine, High-Speed",900951.822,3,0.07,135615.222
4187,ID-2012-30642,2013-05-31,2013-06-04,빠른 배송,RF-19345,신윤진,기업 고객,구로구,서울특별시,대한민국,수도권,OFF-FA-10000038,사무용품,파스너,"Stockwell Clamps, Assorted Sizes",56144.88,6,0.45,-36.72
4188,IN-2012-67987,2013-06-03,2013-06-05,특급 배송,DW-13585,송지훈,기업 고객,무주군,전라북도,대한민국,호남,TEC-AC-10004652,사무기기,악세사리,"Belkin Mouse, Erganomic",141445.44,4,0.1,18800.64
4189,IN-2012-58950,2013-06-21,2013-06-24,빠른 배송,JM-15265,신민욱,기업 고객,보령시,충청남도,대한민국,충청,OFF-AP-10003473,사무용품,가전,"Hoover Coffee Grinder, Black",173265.156,3,0.17,54200.556
4193,ID-2012-42031,2013-05-03,2013-05-08,표준 배송,PL-18925,현한나,홈 오피스,해운대구,부산광역시,대한민국,영남,OFF-FA-10001521,사무용품,파스너,"Stockwell Thumb Tacks, Assorted Sizes",24639.12,4,0.45,-11713.68
4215,IN-2012-46070,2013-03-22,2013-03-26,표준 배송,DJ-13420,손찬우,기업 고객,서구,대구광역시,대한민국,영남,OFF-AP-10001503,사무용품,가전,"KitchenAid Microwave, Black",2360109.15,9,0.17,852844.95
4218,IN-2012-24062,2013-05-12,2013-05-19,표준 배송,AM-10360,황병인,기업 고객,구로구,서울특별시,대한민국,수도권,FUR-BO-10004529,가구,책장,"Sauder 3-Shelf Cabinet, Pine",308503.08,2,0.1,6848.28
4219,IN-2012-24062,2013-05-12,2013-05-19,표준 배송,AM-10360,황병인,기업 고객,구로구,서울특별시,대한민국,수도권,OFF-BI-10004651,사무용품,바인더,"Cardinal Binding Machine, Clear",135579.42,3,0.1,54152.82
4220,IN-2012-73629,2013-10-14,2013-10-18,표준 배송,CC-12550,서혜진,소비자,동구,부산광역시,대한민국,영남,TEC-PH-10004200,사무기기,전화기,"Motorola Audio Dock, Full Size",534459.6,5,0.4,-142565.4
4221,IN-2012-73629,2013-10-14,2013-10-18,표준 배송,CC-12550,서혜진,소비자,동구,부산광역시,대한민국,영남,TEC-CO-10001626,사무기기,복사기,"Brother Copy Machine, Color",322805.52,2,0.4,-129156.48
4233,IN-2012-40652,2013-05-01,2013-05-04,특급 배송,RD-19930,한의정,소비자,제천시,충청북도,대한민국,충청,FUR-FU-10001933,가구,가구류,"Tenex Stacking Tray, Black",185729.76,8,0.1,41052.96
4234,IN-2012-40652,2013-05-01,2013-05-04,특급 배송,RD-19930,한의정,소비자,제천시,충청북도,대한민국,충청,FUR-CH-10004306,가구,의자,"SAFCO Bag Chairs, Red",45385.92,1,0.1,6034.32
4235,ID-2012-64704,2013-08-31,2013-09-05,표준 배송,BT-11440,고아담,소비자,광주시,경기도,대한민국,수도권,OFF-AR-10002665,사무용품,필기구,"Binney & Smith Markers, Easy-Erase",26338.032,2,0.47,-20418.768
4236,IN-2012-48506,2013-03-30,2013-04-01,특급 배송,SZ-20035,백혜슬,홈 오피스,동래구,부산광역시,대한민국,영남,OFF-AP-10001504,사무용품,가전,"Cuisinart Blender, Black",112462.344,2,0.17,20295.144
4268,ID-2012-68834,2013-04-20,2013-04-25,표준 배송,DS-13030,오아란,홈 오피스,강남구,서울특별시,대한민국,수도권,OFF-ST-10004947,사무용품,수납용품,"Fellowes File Cart, Industrial",281091.6,4,0.5,-236170.8
4272,IN-2012-28143,2013-12-10,2013-12-15,표준 배송,NG-18430,허도희,소비자,광산구,광주광역시,대한민국,호남,TEC-CO-10001222,사무기기,복사기,"Sharp Fax Machine, Laser",1809378,6,0,126500.4
4273,IN-2012-68526,2013-07-19,2013-07-24,표준 배송,MG-17680,남유비,홈 오피스,양평군,경기도,대한민국,수도권,OFF-AR-10002458,사무용품,필기구,"Stanley Canvas, Easy-Erase",228306.6,5,0.1,68421.6
4274,IN-2012-68526,2013-07-19,2013-07-24,표준 배송,MG-17680,남유비,홈 오피스,양평군,경기도,대한민국,수도권,OFF-ST-10004871,사무용품,수납용품,"Rogers Trays, Blue",113244.48,2,0.1,20098.08
4296,IN-2012-49276,2013-08-12,2013-08-14,빠른 배송,DS-13180,구하영,기업 고객,구리시,경기도,대한민국,수도권,OFF-BI-10002708,사무용품,바인더,"Acco Binder, Clear",14902.2,1,0,3427.2
4297,IN-2012-49276,2013-08-12,2013-08-14,빠른 배송,DS-13180,구하영,기업 고객,구리시,경기도,대한민국,수도권,TEC-CO-10000794,사무기기,복사기,"Hewlett Wireless Fax, High-Speed",771915.6,2,0,308754
4298,IN-2012-49276,2013-08-12,2013-08-14,빠른 배송,DS-13180,구하영,기업 고객,구리시,경기도,대한민국,수도권,OFF-SU-10004814,사무용품,일반 사무용품,"Fiskars Shears, High Speed",97185.6,2,0,32068.8
4299,IN-2012-49276,2013-08-12,2013-08-14,빠른 배송,DS-13180,구하영,기업 고객,구리시,경기도,대한민국,수도권,OFF-BI-10002632,사무용품,바인더,"Acco Binding Machine, Recycled",367353,7,0,99174.6
4306,IN-2012-56451,2013-10-09,2013-10-16,표준 배송,FM-14290,유경호,홈 오피스,장흥군,전라남도,대한민국,호남,TEC-MA-10002340,사무기기,전산기기,"Konica Receipt Printer, White",1107658.8,9,0,376471.8
4307,IN-2012-56451,2013-10-09,2013-10-16,표준 배송,FM-14290,유경호,홈 오피스,장흥군,전라남도,대한민국,호남,FUR-CH-10003354,가구,의자,"Novimex Bag Chairs, Black",88801.2,2,0,856.8
4308,IN-2012-50445,2013-12-27,2013-12-29,특급 배송,AT-10435,전성기,홈 오피스,전주시,전라북도,대한민국,호남,OFF-BI-10000340,사무용품,바인더,"Avery Binding Machine, Clear",147798,3,0,14779.8
4309,IN-2012-50095,2013-11-01,2013-11-05,표준 배송,LT-16765,문희진,소비자,북구,부산광역시,대한민국,영남,OFF-AR-10003046,사무용품,필기구,"Sanford Sketch Pad, Fluorescent",143024.4,3,0,42870.6
4317,IN-2012-70269,2013-09-01,2013-09-05,표준 배송,BD-11725,소주현,소비자,양주시,경기도,대한민국,수도권,TEC-CO-10003682,사무기기,복사기,"Sharp Ink, Digital",455511.6,4,0.1,15116.4
4318,IN-2012-70269,2013-09-01,2013-09-05,표준 배송,BD-11725,소주현,소비자,양주시,경기도,대한민국,수도권,OFF-FA-10001082,사무용품,파스너,"OIC Staples, Assorted Sizes",24207.66,3,0.1,-2230.74
4319,IN-2012-70269,2013-09-01,2013-09-05,표준 배송,BD-11725,소주현,소비자,양주시,경기도,대한민국,수도권,OFF-BI-10004986,사무용품,바인더,"Ibico 3-Hole Punch, Recycled",141417.9,5,0.1,58032.9
4347,IN-2012-60539,2013-10-15,2013-10-21,표준 배송,MG-18205,송승환,기업 고객,횡성군,강원도,대한민국,강원,TEC-AC-10000596,사무기기,악세사리,"Enermax Memory Card, Erganomic",114444,1,0,48042
4348,IN-2012-60539,2013-10-15,2013-10-21,표준 배송,MG-18205,송승환,기업 고객,횡성군,강원도,대한민국,강원,OFF-AR-10004148,사무용품,필기구,"Sanford Pens, Easy-Erase",23194.8,2,0,4406.4
4349,IN-2012-60539,2013-10-15,2013-10-21,표준 배송,MG-18205,송승환,기업 고객,횡성군,강원도,대한민국,강원,FUR-CH-10004913,가구,의자,"Office Star Rocking Chair, Red",862369.2,6,0,94737.6
4350,IN-2012-60539,2013-10-15,2013-10-21,표준 배송,MG-18205,송승환,기업 고객,횡성군,강원도,대한민국,강원,OFF-BI-10002190,사무용품,바인더,"Wilson Jones Binder, Durable",29620.8,2,0,8568
4356,IN-2012-49129,2013-03-22,2013-03-26,표준 배송,MV-18190,배재민,소비자,금정구,부산광역시,대한민국,영남,TEC-CO-10003992,사무기기,복사기,"HP Ink, Color",796456.8,6,0,55630.8
4357,IN-2012-49129,2013-03-22,2013-03-26,표준 배송,MV-18190,배재민,소비자,금정구,부산광역시,대한민국,영남,OFF-SU-10004766,사무용품,일반 사무용품,"Kleencut Shears, Easy Grip",98715.6,2,0,45349.2
4358,IN-2012-49129,2013-03-22,2013-03-26,표준 배송,MV-18190,배재민,소비자,금정구,부산광역시,대한민국,영남,OFF-EN-10004550,사무용품,봉투,"GlobeWeis Interoffice Envelope, Recycled",95104.8,2,0,30416.4
